1089,1671591901.068349,F
1090,1671591953.5900912,S
1091,1671591999.714244,S
1092,1671592047.8790345,F
1093,1671592100.4314644,S
1094,1671592116.3052247,F
1095,1671592168.7985842,S
1096,1671592182.7854617,S
1097,1671592206.260789,F
1098,1671592258.7996726,S
1099,1671592277.9297664,F
1100,1671592330.5065813,S
1101,1671592347.7473183,S
1102,1671592361.1953068,S
1103,1671592376.6908429,S
1104,1671592426.9888058,S
